ปี,เทอม,ระบบ,สถานที่จัดการเรียน,คณะ,สาขา,หลักสูตร,รหัสวิชา,ชื่อวิชา,ตอนเรียน,แผ่นที่,ระดับ,จำนวน
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,B4,1581,ปริญญาตรี,6
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,โรงเรียนการเรือน,เทคโนโลยีอาหาร,เทคโนโลยีบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,B4,1581,ปริญญาตรี,16
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,B4,1582,ปริญญาตรี,2
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,C4,1583,ปริญญาตรี,22
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,C4,1584,ปริญญาตรี,18
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,D4,1585,ปริญญาตรี,22
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500119-01,ภาษาไทยเพื่อพัฒนาความเป็นผู้รอบรู้,D4,1586,ปริญญาตรี,12
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,โรงเรียนการเรือน,เทคโนโลยีการประกอบอาหารและการบริการ,วิทยาศาสตรบัณฑิต,1500120-01,ภาษาอังกฤษเพื่อการนำตน,A4,1587,ปริญญาตรี,22
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,โรงเรียนการเรือน,เทคโนโลยีการประกอบอาหารและการบริการ,วิทยาศาสตรบัณฑิต,1500120-01,ภาษาอังกฤษเพื่อการนำตน,A4,1588,ปริญญาตรี,18
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,โรงเรียนการเรือน,เทคโนโลยีการประกอบอาหารและการบริการ,วิทยาศาสตรบัณฑิต,1500120-01,ภาษาอังกฤษเพื่อการนำตน,B4,1589,ปริญญาตรี,22
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500120-01,ภาษาอังกฤษเพื่อการนำตน,B4,1590,ปริญญาตรี,12
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,โรงเรียนการเรือน,เทคโนโลยีการประกอบอาหารและการบริการ,วิทยาศาสตรบัณฑิต,1500120-01,ภาษาอังกฤษเพื่อการนำตน,B4,1590,ปริญญาตรี,3
2562,1,AEC,ศูนย์วิทยาศาสตร์ ถ.สิรินธร มหาวิทยาลัยสวนดุสิต,พยาบาลศาสตร์,พยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,1500120-01,ภาษาอังกฤษเพื่อการนำตน,C4,1591,ปริญญาตรี,21
